id_diagnotisco;codigo;descripcion;id_tipo_origen;aplica_sexo
11396;Y309;CAIDA, SALTO O EMPUJON DESDE LUGAR ELEVADO, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO;4;A
11397;Y310;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: VIVIENDA;4;A
11398;Y311;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL;4;A
11399;Y312;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS;4;A
11400;Y313;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO;4;A
11401;Y314;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS;4;A
11402;Y315;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS;4;A
11403;Y316;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION;4;A
11404;Y317;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: GRANJA;4;A
11405;Y318;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO;4;A
11406;Y319;CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO;4;A
11407;Y320;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: VIVIENDA;2;A
11408;Y321;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL;2;A
11409;Y322;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS;2;A
11410;Y323;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO;2;A
11411;Y324;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS;2;A
11412;Y325;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS;2;A
11413;Y326;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION;2;A
11414;Y327;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: GRANJA;2;A
11415;Y328;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO;2;A
11416;Y329;COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO;2;A
11417;Y330;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: VIVIENDA;4;A
11418;Y331;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL;4;A
11419;Y332;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS;4;A
11420;Y333;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO;4;A
11421;Y334;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS;4;A
11422;Y335;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS;4;A
11423;Y336;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION;4;A
11424;Y337;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: GRANJA;4;A
11425;Y338;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO;4;A
11426;Y339;OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO;4;A
11427;Y340;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: VIVIENDA;4;A
11428;Y341;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL;4;A
11429;Y342;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS;4;A
11430;Y343;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO;4;A
11431;Y344;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS;4;A
11432;Y345;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS;4;A
11433;Y346;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION;4;A
11434;Y347;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: GRANJA;4;A
11435;Y348;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO;4;A
11436;Y349;EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO;4;A
11437;Y350;INTERVENCION LEGAL CON DISPARO DE ARMA DE FUEGO;4;A
11438;Y351;INTERVENCION LEGAL CON EXPLOSIVOS;4;A
11439;Y352;INTERVENCION LEGAL CON GAS;4;A
11440;Y353;INTERVENCION LEGAL CON OBJETOS ROMOS O SIN FILO;4;A
11441;Y354;INTERVENCION LEGAL CON OBJETOS CORTANTES;4;A
11442;Y355;EJECUCION LEGAL;4;A
11443;Y356;INTERVENCION LEGAL CON OTROS MEDIOS ESPECIFICADOS;4;A
11444;Y357;INTERVENCION LEGAL, MEDIOS NO ESPECIFICADOS;4;A
11445;Y360;OPERACIONES DE GUERRA CON EXPLOSION DE ARMAMENTO NAVAL;4;A
11446;Y361;OPERACIONES DE GUERRA CON DESTRUCCION DE AERONAVE;4;A
11447;Y362;OPERACIONES DE GUERRA CON OTRAS EXPLOSIONES Y ESQUIRLAS;4;A
11448;Y363;OPERACIONES DE GUERRA CON FUEGO Y SUSTANCIAS INCENDIARIAS Y CALIENTES;4;A
11449;Y364;OPERACIONES DE GUERRA CON DISPARO DE ARMA DE FUEGO Y OTRAS FORMAS DE GUERRA CONVENCIONAL;4;A
11450;Y365;OPERACIONES DE GUERRA CON ARMAS NUCLEARES;4;A
11451;Y366;OPERACIONES DE GUERRA CON ARMAS BIOLOGICAS;4;A
11452;Y367;OPERACIONES DE GUERRA CON ARMAS QUIMICAS Y OTRAS FORMAS DE GUERRA NO CONVENCIONAL;4;A
11453;Y368;OPERACIONES DE GUERRA QUE OCURREN DESPUES DEL CESE DE HOSTILIDADES;4;A
11454;Y369;OPERACION DE GUERRA NO ESPECIFICADA;4;A
11455;Y400;EFECTOS ADVERSOS DE PENICILINAS;4;A
11456;Y401;EFECTOS ADVERSOS DE CEFALOSPORINAS Y OTROS ANTIBIOTICOS BETALACTAMICOS;4;A
11457;Y402;EFECTOS ADVERSOS DEL GRUPO DE CLORAMFENICOL;4;A
11458;Y403;EFECTOS ADVERSOS DE LOS MACROLIDOS;4;A
11459;Y404;EFECTOS ADVERSOS DE TETRACICLINAS;4;A
11460;Y405;EFECTOS ADVERSOS DE AMINOGLICOSIDOS;4;A
11461;Y406;EFECTOS ADVERSOS DE RIFAMICINAS;4;A
11462;Y407;EFECTOS ADVERSOS DE ANTIBIOTICOS ANTIMICOTICOS USADOS SISTEMATICAMENTE;4;A
11463;Y408;EFECTOS ADVERSOS DE OTROS ANTIBIOTICOS SISTEMICOS;4;A
11464;Y409;EFECTOS ADVERSOS DE ANTIBIOTICO SISTEMICO NO ESPECIFICADO;4;A
11465;Y410;EFECTOS ADVERSOS DE SULFONAMIDAS;4;A
11466;Y411;EFECTOS ADVERSOS DE DROGAS ANTIMICOBACTERIANAS;4;A
11467;Y412;EFECTOS ADVERSOS DE DROGAS ANTIPALUDICAS Y AGENTES QUE ACTUAN SOBRE OTROS PROTOZOARIOS DE LA SANGRE;4;A
11468;Y413;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIPROTOZOARIAS;4;A
11469;Y414;EFECTOS ADVERSOS DE ANTIHELMINTICOS;4;A
11470;Y415;EFECTOS ADVERSOS DE DROGAS ANTIVIRALES;4;A
11471;Y418;EFECTOS ADVERSOS DE OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS ESPECIFICADOS;4;A
11472;Y419;EFECTOS ADVERSOS DE ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS NO ESPECIFICADOS;4;A
11473;Y420;EFECTOS ADVERSOS DE GLUCOCORTICOIDES Y ANALOGOS SINTETICOS;4;A
11474;Y421;EFECTOS ADVERSOS DE HORMONAS TIROIDEAS Y SUSTITUTOS;4;A
11475;Y422;EFECTOS ADVERSOS DE DROGAS ANTITIROIDEAS;4;A
11476;Y423;EFECTOS ADVERSOS DE DROGAS HIPOGLUCEMIANTES ORALES E INSULINA [ANTIDIABETICAS];4;A
11477;Y424;EFECTOS ADVERSOS DE ANTICONCEPTIVOS ORALES;4;A
11478;Y425;EFECTOS ADVERSOS DE OTROS ESTROGENOS Y PROGESTAGENOS;4;A
11479;Y426;EFECTOS ADVERSOS DE ANTIGONADOTROPINAS, ANTIESTROGENOS Y ANTIANDROGENOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11480;Y427;EFECTOS ADVERSOS DE ANDROGENOS Y CONGENERES ANABOLICOS;4;A
11481;Y428;EFECTOS ADVERSOS DE OTRAS HORMONAS Y SUS SUSTITUTOS SINTETICOS, Y LAS NO ESPECIFICADAS;4;A
11482;Y429;EFECTOS ADVERSOS DE OTRAS HORMONAS ANTAGONISTAS, Y LAS NO ESPECIFICADAS;4;A
11483;Y430;EFECTOS ADVERSOS DE ANTIALERGICOS Y ANTIEMETICOS;4;A
11484;Y431;EFECTOS ADVERSOS DE ANTIMETABOLITOS ANTINEOPLASICOS;4;A
11485;Y432;EFECTOS ADVERSOS DE PRODUCTOS NATURALES ANTINEOPLASICOS;4;A
11486;Y433;EFECTOS ADVERSOS DE OTRAS DROGAS ANTINEOPLASICAS;4;A
11487;Y434;EFECTOS ADVERSOS DE AGENTES INMUNOSUPRESORES;4;A
11488;Y435;EFECTOS ADVERSOS DE AGENTES ACIDIFICANTES Y ALCALINIZANTES;4;A
11489;Y436;EFECTOS ADVERSOS DE ENZIMAS NO CLASIFICADAS EN OTRA PARTE;4;A
11490;Y438;EFECTOS ADVERSOS DE OTROS AGENTES SISTEMICOS PRIMARIOS NO CLASIFICADOS EN OTRA PARTE;4;A
11491;Y439;EFECTOS ADVERSOS DE AGENTE SISTEMICO PRIMARIO NO ESPECIFICADO;4;A
11492;Y440;EFECTOS ADVERSOS DE PREPARACIONES CON HIERRO Y OTROS PREPARADOS CONTRA LA ANEMIA HIPOCROMICA;4;A
11493;Y441;EFECTOS ADVERSOS DE VITAMINA B12, ACIDO FOLICO Y OTROS PREPARADOS CONTRA LA ANEMIA MEGALOBLASTICA;4;A
11494;Y442;EFECTOS ADVERSOS DE ANTICOAGULANTES;4;A
11495;Y443;EFECTOS ADVERSOS DE ANTAGONISTAS DE ANTICOAGULANTES, VITAMINA K Y OTROS COAGULANTES;4;A
11496;Y444;EFECTOS ADVERSOS DE DROGAS ANTITROMBOTICAS [INHIBIDORAS DE LA AGREGACION PLAQUETARIA];4;A
11497;Y445;EFECTOS ADVERSOS DE DROGAS TROMBOLITICAS;4;A
11498;Y446;EFECTOS ADVERSOS DE SANGRE NATURAL Y PRODUCTOS SANGUINEOS;4;A
11499;Y447;EFECTOS ADVERSOS DE LOS SUSTITUTOS DEL PLASMA;4;A
11500;Y449;EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN LOS CONSTITUYENTES DE LA SANGRE, Y LOS NO ESPECIFICADOS;4;A
11501;Y450;EFECTOS ADVERSOS DE OPIACEOS Y ANALGESICOS RELACIONADOS;4;A
11502;Y451;EFECTOS ADVERSOS DE SALICILATOS;4;A
11503;Y452;EFECTOS ADVERSOS DE DERIVADOS DEL ACIDO PROPIONICO;4;A
11504;Y453;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIINFLAMATORIAS NO ESTEROIDES [DAINE];4;A
11505;Y454;EFECTOS ADVERSOS DE LOS ANTIRREUMATICOS;4;A
11506;Y455;EFECTOS ADVERSOS DE LOS DERIVADOS DEL 4-AMINOFENOL;4;A
11507;Y458;EFECTOS ADVERSOS DE OTROS ANALGESICOS Y ANTIPIRETICOS;4;A
11508;Y459;EFECTOS ADVERSOS DE DROGAS ANALGESICAS, ANTIPIRETICAS Y ANTIINFLAMATORIAS NO ESPECIFICADAS;4;A
11509;Y460;EFECTOS ADVERSOS DE SUCCINAMIDAS;4;A
11510;Y461;EFECTOS ADVERSOS DE OXAZOLIDINADIONAS;4;A
11511;Y462;EFECTOS ADVERSOS DE DERIVADOS DE LA HIDANTOINA;4;A
11512;Y463;EFECTOS ADVERSOS DE DESOXIBARBITURICOS;4;A
11513;Y464;EFECTOS ADVERSOS DE IMINOESTILBENOS;4;A
11514;Y465;EFECTOS ADVERSOS DEL ACIDO VALPROICO;4;A
11515;Y466;EFECTOS ADVERSOS DE OTROS ANTIEPILEPTICOS, Y LOS NO ESPECIFICADOS;4;A
11516;Y467;EFECTOS ADVERSOS DE DROGAS ANTIPARKINSONIANAS;4;A
11517;Y468;EFECTOS ADVERSOS DE DROGAS ANTIESPASTICAS;4;A
11518;Y470;EFECTOS ADVERSOS DE BARBITURICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11519;Y471;EFECTOS ADVERSOS DE BENZODIAZEPINAS;4;A
11520;Y472;EFECTOS ADVERSOS DE DERIVADOS CLORALES;4;A
11521;Y473;EFECTOS ADVERSOS DE PARALDEHIDO;4;A
11522;Y474;EFECTOS ADVERSOS DE COMPUESTOS DE BROMO;4;A
11523;Y475;EFECTOS ADVERSOS DE MEZCLAS SEDANTES E HIPNOTICAS, NO CLASIFICADAS EN OTRA PARTE;4;A
11524;Y478;EFECTOS ADVERSOS DE OTRAS DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS;4;A
11525;Y479;EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS NO ESPECIFICADAS;4;A
11526;Y480;EFECTOS ADVERSOS DE GASES ANESTESICOS POR INHALACION;4;A
11527;Y481;EFECTOS ADVERSOS DE GASES ANESTESICOS PARENTERALES;4;A
11528;Y482;EFECTOS ADVERSOS DE OTROS GASES ANESTESICOS GENERALES, Y LOS NO ESPECIFICADOS;4;A
11529;Y483;EFECTOS ADVERSOS DE GASES ANESTESICOS LOCALES;4;A
11530;Y484;EFECTOS ADVERSOS DE ANESTESICOS NO ESPECIFICADOS;4;A
11531;Y485;EFECTOS ADVERSOS DE GASES TERAPEUTICOS;4;A
11532;Y490;EFECTOS ADVERSOS DE ANTIDEPRESIVOS TRICICLICOS Y TETRACICLICOS;4;A
11533;Y491;EFECTOS ADVERSOS DE ANTIDEPRESIVOS INHIBIDORES DE LA MONOAMINOOXIDASA;4;A
11534;Y492;EFECTOS ADVERSOS DE OTROS ANTIDEPRESIVOS Y LOS NO ESPECIFICADOS;4;A
11535;Y493;EFECTOS ADVERSOS DE ANTIPSICOTICOS Y NEUROLEPTICOS FENOTIAZINICOS;4;A
11536;Y494;EFECTOS ADVERSOS DE NEUROLEPTICOS DE LA BUTIROFENONA Y TIOXANTINA;4;A
11537;Y495;EFECTOS ADVERSOS DE OTROS ANTIPSICOTICOS Y NEUROLEPTICOS;4;A
11538;Y496;EFECTOS ADVERSOS DE PSICODISLEPTICOS [ALUCINOGENOS];4;A
11539;Y497;EFECTOS ADVERSOS DE PSICOESTIMULANTES CON ABUSO POTENCIAL;4;A
11540;Y498;EFECTOS ADVERSOS DE OTRAS DROGAS PSICOTROPICAS, NO CLASIFICADAS EN OTRA PARTE;4;A
11541;Y499;EFECTOS ADVERSOS DE DROGAS PSICOTROPICAS NO ESPECIFICADAS;4;A
11542;Y500;EFECTOS ADVERSOS DE ANALEPTICOS;4;A
11543;Y501;EFECTOS ADVERSOS DE ANTAGONISTAS DE OPIACEOS;4;A
11544;Y502;EFECTOS ADVERSOS DE METILXANTINAS, NO CLASIFICADAS EN OTRA PARTE;4;A
11545;Y508;EFECTOS ADVERSOS DE OTROS ESTIMULANTES DEL SISTEMA NERVIOSO CENTRAL;4;A
11546;Y509;EFECTOS ADVERSOS DE ESTIMULANTE NO ESPECIFICADO DEL SISTEMA NERVIOSO CENTRAL;4;A
11547;Y510;EFECTOS ADVERSOS DE AGENTES ANTICOLINESTERASA;4;A
11548;Y511;EFECTOS ADVERSOS DE OTROS PARASIMPATICOMIMETICOS [COLINERGICOS];4;A
11549;Y512;EFECTOS ADVERSOS DE DROGAS BLOQUEADORAS GANGLIONARES, NO CLASIFICADAS EN OTRA PARTE;4;A
11550;Y513;EFECTOS ADVERSOS DE OTROS PARASIMPATICOLITICOS [ANTICOLINERGICOS Y ANTIMUSCARINICOS] Y ESPASMOLITICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11551;Y514;EFECTOS ADVERSOS DE AGONISTAS [ESTIMULANTES] PREDOMINANTEMENTE ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11552;Y515;EFECTOS ADVERSOS DE AGONISTAS [ESTIMULANTES] PREDOMINANTEMENTE BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11553;Y516;EFECTOS ADVERSOS DE ANTAGONISTAS [BLOQUEADORES] ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11554;Y517;EFECTOS ADVERSOS DE ANTAGONISTAS [BLOQUEADORES] BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11555;Y518;EFECTOS ADVERSOS DE AGENTES BLOQUEADORES NEURO-ADRENERGICOS QUE ACTUAN CENTRALMENTE, NO CLASIFICADOS EN OTRA PARTE;4;A
11556;Y519;EFECTOS ADVERSOS DE OTRAS DROGAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSO AUTONOMO, Y LAS NO ESPECIFICADAS;4;A
11557;Y520;EFECTOS ADVERSOS DE GLUCOSIDOS CARDIOTONICOS Y DROGAS DE ACCION SIMILAR;4;A
11558;Y521;EFECTOS ADVERSOS DE BLOQUEADORES DEL CANAL DEL CALCIO;4;A
11559;Y522;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIARRITMICAS, NO CLASIFICADAS EN OTRAS PARTES;4;A
11560;Y523;EFECTOS ADVERSOS DE VASODILATADORES CORONARIOS, NO CLASIFICADOS EN OTRAS PARTES;4;A
11561;Y524;EFECTOS ADVERSOS DE INHIBIDORES DE LA ENZIMA CONVERTIDORA DE ANGIOTENSINA;4;A
11562;Y525;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIHIPERTENSIVAS, NO CLASIFICADAS EN OTRA PARTE;4;A
11563;Y526;EFECTOS ADVERSOS DE DROGAS ANTIHIPERLIPIDEMICAS Y ANTIARTERIOSCLEROTICAS;4;A
11564;Y527;EFECTOS ADVERSOS DE VASODILATADORES PERIFERICOS;4;A
11565;Y528;EFECTOS ADVERSOS DE DROGAS ANTIVARICOSAS, INCLUSIVE AGENTES ESCLEROSANTES;4;A
11566;Y529;EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA CARDIOVASCULAR, Y LOS NO ESPECIFICADOS;4;A
11567;Y530;EFECTOS ADVERSOS DE BLOQUEADORES DE LOS RECEPTORES H2 DE HISTAMINA;4;A
11568;Y531;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIACIDAS E INHIBIDORAS DE LA SECRECION GASTRICA;4;A
11569;Y532;EFECTOS ADVERSOS DE LAXANTES ESTIMULANTES;4;A
11570;Y533;EFECTOS ADVERSOS DE LAXANTES SALINOS Y OSMOTICOS;4;A
11571;Y534;EFECTOS ADVERSOS DE OTROS LAXANTES;4;A
11572;Y535;EFECTOS ADVERSOS DE DIGESTIVOS;4;A
11573;Y536;EFECTOS ADVERSOS DE DROGAS ANTIDIARREICAS;4;A
11574;Y537;EFECTOS ADVERSOS DE EMETICOS;4;A
11575;Y538;EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL;4;A
11576;Y539;EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL, NO ESPECIFICADOS;4;A
11577;Y540;EFECTOS ADVERSOS DE MINERALOCORTICOIDES;4;A
11578;Y541;EFECTOS ADVERSOS DE LOS BLOQUEADORES DE MINERALOCORTICOIDES [ANTAGONISTAS DE LA ALDOSTERONA];4;A
11579;Y542;EFECTOS ADVERSOS DE LOS INHIBIDORES DE LA ANHIDRASA CARBONICA;4;A
11580;Y543;EFECTOS ADVERSOS DE LOS DERIVADOS DE LA BENZOTIADIAZINA;4;A
11581;Y544;"EFECTOS ADVERSOS DE DIURETICOS DE ASA [""HIGH-CEILING""]";4;A
11582;Y545;EFECTOS ADVERSOS DE OTROS DIURETICOS;4;A
11583;Y546;EFECTOS ADVERSOS DE AGENTES ELECTROLITICOS, CALORICOS Y DEL EQUILIBRIO HIDRICO;4;A
11584;Y547;EFECTOS ADVERSOS DE AGENTES QUE AFECTAN LA CALCIFICACION;4;A
11585;Y548;EFECTOS ADVERSOS DE AGENTES QUE AFECTAN EL METABOLISMO DEL ACIDO URICO;4;A
11586;Y549;EFECTOS ADVERSOS DE SALES MINERALES NO CLASIFICADAS EN OTRA PARTE;4;A
11587;Y550;EFECTOS ADVERSOS DE DROGAS OXITOCICAS;4;A
11588;Y551;EFECTOS ADVERSOS DE RELAJANTES DE LOS MUSCULOS ESTRIADOS [AGENTES BLOQUEADORES NEUROMUSCULARES];4;A
11589;Y552;EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE LOS MUSCULOS, Y LOS NO ESPECIFICADOS;4;A
11590;Y553;EFECTOS ADVERSOS DE ANTITUSIGENOS;4;A
11591;Y554;EFECTOS ADVERSOS DE EXPECTORANTES;4;A
11592;Y555;EFECTOS ADVERSOS DE DROGAS CONTRA EL RESFRIADO COMUN;4;A
11593;Y556;EFECTOS ADVERSOS DE ANTIASMATICOS, NO CLASIFICADOS EN OTRA PARTE;4;A
11594;Y557;EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE EL SISTEMA RESPIRATORIO, Y LOS NO ESPECIFICADOS;4;A
11595;Y560;EFECTOS ADVERSOS DE DROGAS ANTIMICOTICAS, ANTIINFECCIOSAS Y ANTIINFLAMATORIAS DE USO LOCAL, NO CLASIFICADAS EN OTRA PARTE;4;A
11596;Y561;EFECTOS ADVERSOS DE ANTIPRURIGINOSOS;4;A
11597;Y562;EFECTOS ADVERSOS DE ASTRINGENTES Y DETERGENTES LOCALES;4;A
11598;Y563;EFECTOS ADVERSOS DE EMOLIENTES, DEMULCENTES Y PROTECTORES;4;A
11599;Y564;EFECTOS ADVERSOS DE DROGAS Y PREPARADOS QUERATOLITICOS, QUERATOPLASTICOS Y OTROS PARA EL TRATAMIENTO DEL CABELLO;4;A
11600;Y565;EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OFTALMOLOGICOS;4;A
11601;Y566;EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OTORRINOLARINGOLOGICOS;4;A
11602;Y567;EFECTOS ADVERSOS DE DROGAS DENTALES, DE APLICACIÓN TOPICA;4;A
11603;Y568;EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS;4;A
11604;Y569;EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS NO ESPECIFICADOS;4;A
11605;Y570;EFECTOS ADVERSOS DE DEPRESORES DEL APETITO [ANOREXICOS];4;A
11606;Y571;EFECTOS ADVERSOS DE DROGAS LIPOTROPICAS;4;A
11607;Y572;EFECTOS ADVERSOS DE ANTIDOTOS Y AGENTES QUELANTES, NO CLASIFICADOS EN OTRA PARTE;4;A
11608;Y573;EFECTOS ADVERSOS DE DISUASIVOS DEL ALCOHOL;4;A
11609;Y574;EFECTOS ADVERSOS DE EXCIPIENTES FARMACEUTICOS;4;A
11610;Y575;EFECTOS ADVERSOS DE MEDIOS DE CONTRASTE PARA RAYOS X;4;A
11611;Y576;EFECTOS ADVERSOS DE OTROS AGENTES DIAGNOSTICOS;4;A
11612;Y577;EFECTOS ADVERSOS DE VITAMINAS, NO CLASIFICADAS EN OTRA PARTE;4;A
11613;Y578;EFECTOS ADVERSOS DE OTRAS DROGAS Y MEDICAMENTOS;4;A
11614;Y579;EFECTOS ADVERSOS DE DROGAS Y MEDICAMENTOS NO ESPECIFICADOS;4;A
11615;Y580;EFECTOS ADVERSOS DE LA VACUNA BCG;4;A
11616;Y581;EFECTOS ADVERSOS DE LA VACUNA TIFOIDEA Y PARATIFOIDEA;4;A
11617;Y582;EFECTOS ADVERSOS DE LA VACUNA CONTRA EL COLERA;4;A
11618;Y583;EFECTOS ADVERSOS DE LA VACUNA CONTRA LA PESTE;4;A
11619;Y584;EFECTOS ADVERSOS DE LA VACUNA CONTRA EL TETANOS;4;A
11620;Y585;EFECTOS ADVERSOS DE LA VACUNA CONTRA LA DIFTERIA;4;A
11621;Y586;EFECTOS ADVERSOS DE LA VACUNA CONTRA LA TOS FERINA, INCLUSIVE COMBINACIONES CON UN COMPONENTE PERTUSIS;4;A
11622;Y588;EFECTOS ADVERSOS DE VACUNAS BACTERIANAS MIXTAS, EXCEPTO COMBINACIONES CON UN COMPONENTE PERTUSIS;4;A
11623;Y589;EFECTOS ADVERSOS DE OTRAS VACUNAS BACTERIANAS, Y LAS NO ESPECIFICADAS;4;A
11624;Y590;EFECTOS ADVERSOS DE VACUNAS VIRALES;4;A
11625;Y591;EFECTOS ADVERSOS DE VACUNAS CONTRA RICKETTSIAS;4;A
11626;Y592;EFECTOS ADVERSOS DE VACUNAS ANTIPROTOZOARIAS;4;A
11627;Y593;EFECTOS ADVERSOS DE LA INMUNOGLOBULINA;4;A
11628;Y598;EFECTOS ADVERSOS DE OTRAS VACUNAS Y SUSTANCIAS BIOLOGICAS ESPECIFICADAS;4;A
11629;Y599;EFECTOS ADVERSOS DE OTRAS VACUNAS O SUSTANCIAS BIOLOGICAS NO ESPECIFICADAS;4;A
11630;Y600;INCIDENTE DURANTE OPERACIÓN QUIRURGICA;4;A
11631;Y601;INCIDENTE DURANTE INFUSION O TRANSFUSION;4;A
11632;Y602;INCIDENTE DURANTE DIALISIS RENAL U OTRA PERFUSION;4;A
11633;Y603;INCIDENTE DURANTE INYECCION O INMUNIZACION;4;A
