ID;FK_TARIFARIO;COD_ARTICULO;PARAGRAFO;FK_CODIGO_CUPS;DESCRIPCION;TIPO_PARAGRAFO
6494;1;60;incluye 1;383403;;inclusion
6495;1;60;incluye 1;383405;;inclusion
6496;1;60;incluye 1;383501;;inclusion
6497;1;60;incluye 1;383502;;inclusion
6498;1;60;incluye 1;383503;;inclusion
6499;1;60;incluye 1;383601;;inclusion
6500;1;60;incluye 1;383701;;inclusion
6501;1;60;incluye 1;383801;;inclusion
6502;1;60;incluye 1;383802;;inclusion
6503;1;60;incluye 1;383900;;inclusion
6504;1;60;incluye 1;383901;;inclusion
6505;1;60;incluye 1;383902;;inclusion
6506;1;60;incluye 1;384201;;inclusion
6507;1;60;incluye 1;384202;;inclusion
6508;1;60;incluye 1;384301;;inclusion
6509;1;60;incluye 1;384302;;inclusion
6510;1;60;incluye 1;384303;;inclusion
6511;1;60;incluye 1;384400;;inclusion
6512;1;60;incluye 1;384500;;inclusion
6513;1;60;incluye 1;384600;;inclusion
6514;1;60;incluye 1;384700;;inclusion
6515;1;60;incluye 1;384801;;inclusion
6516;1;60;incluye 1;384802;;inclusion
6517;1;60;incluye 1;384900;;inclusion
6518;1;60;incluye 1;384901;;inclusion
6519;1;60;incluye 1;385101;;inclusion
6520;1;60;incluye 1;385102;;inclusion
6521;1;60;incluye 1;385103;;inclusion
6522;1;60;incluye 1;385104;;inclusion
6523;1;60;incluye 1;385105;;inclusion
6524;1;60;incluye 1;385110;;inclusion
6525;1;60;incluye 1;385111;;inclusion
6526;1;60;incluye 1;385201;;inclusion
6527;1;60;incluye 1;385202;;inclusion
6528;1;60;incluye 1;385203;;inclusion
6529;1;60;incluye 1;385204;;inclusion
6530;1;60;incluye 1;385301;;inclusion
6531;1;60;incluye 1;385303;;inclusion
6532;1;60;incluye 1;385500;;inclusion
6533;1;60;incluye 1;385601;;inclusion
6534;1;60;incluye 1;385701;;inclusion
6535;1;60;incluye 1;385801;;inclusion
6536;1;60;incluye 1;385802;;inclusion
6537;1;60;incluye 1;385901;;inclusion
6538;1;60;incluye 1;385902;;inclusion
6539;1;60;incluye 1;385903;;inclusion
6540;1;60;incluye 1;388700;;inclusion
6541;1;60;incluye 1;388901;;inclusion
6542;1;60;incluye 1;388902;;inclusion
6543;1;60;incluye 1;388903;;inclusion
6544;1;60;incluye 1;388904;;inclusion
6545;1;60;incluye 1;390100;;inclusion
6546;1;60;incluye 1;390200;;inclusion
6547;1;60;incluye 1;391201;;inclusion
6548;1;60;incluye 1;391202;;inclusion
6549;1;60;incluye 1;391701;;inclusion
6550;1;60;incluye 1;391702;;inclusion
6551;1;60;incluye 1;391703;;inclusion
6552;1;60;incluye 1;392100;;inclusion
6553;1;60;incluye 1;392201;;inclusion
6554;1;60;incluye 1;392202;;inclusion
6555;1;60;incluye 1;392203;;inclusion
6556;1;60;incluye 1;392204;;inclusion
6557;1;60;incluye 1;392400;;inclusion
6558;1;60;incluye 1;392501;;inclusion
6559;1;60;incluye 1;392502;;inclusion
6560;1;60;incluye 1;392601;;inclusion
6561;1;60;incluye 1;392602;;inclusion
6562;1;60;incluye 1;392603;;inclusion
6563;1;60;incluye 1;392604;;inclusion
6564;1;60;incluye 1;392701;;inclusion
6565;1;60;incluye 1;392702;;inclusion
6566;1;60;incluye 1;392800;;inclusion
6567;1;60;incluye 1;392802;;inclusion
6568;1;60;incluye 1;392803;;inclusion
6569;1;60;incluye 1;392804;;inclusion
6570;1;60;incluye 1;393201;;inclusion
6571;1;60;incluye 1;393202;;inclusion
6572;1;60;incluye 1;393203;;inclusion
6573;1;60;incluye 1;393204;;inclusion
6574;1;60;incluye 1;393306;;inclusion
6575;1;60;incluye 1;394100;;inclusion
6576;1;60;incluye 1;395301;;inclusion
6577;1;60;incluye 1;397201;;inclusion
6578;1;60;incluye 1;397202;;inclusion
6579;1;60;incluye 1;397203;;inclusion
6580;1;60;incluye 1;397204;;inclusion
6581;1;60;incluye 1;397205;;inclusion
6582;1;60;incluye 1;397206;;inclusion
6583;1;60;incluye 1;397301;;inclusion
6584;1;60;incluye 1;397302;;inclusion
6585;1;60;incluye 1;397304;;inclusion
6586;1;60;incluye 1;397305;;inclusion
6587;1;60;incluye 1;397400;;inclusion
6588;1;60;incluye 1;397500;;inclusion
6589;1;60;incluye 1;397601;;inclusion
6590;1;60;incluye 1;397700;;inclusion
6591;1;60;incluye 1;398001;;inclusion
6592;1;60;incluye 1;398002;;inclusion
6593;1;60;incluye 1;399400;;inclusion
6594;1;60;incluye 1;402300;;inclusion
6595;1;60;incluye 1;402400;;inclusion
6596;1;60;incluye 1;402500;;inclusion
6597;1;60;incluye 1;402600;;inclusion
6598;1;60;incluye 1;404100;;inclusion
6599;1;60;incluye 1;404200;;inclusion
6600;1;60;incluye 1;404301;;inclusion
6601;1;60;incluye 1;404302;;inclusion
6602;1;60;incluye 1;404400;;inclusion
6603;1;60;incluye 1;405100;;inclusion
6604;1;60;incluye 1;405300;;inclusion
6605;1;60;incluye 1;405301;;inclusion
6606;1;60;incluye 1;405302;;inclusion
6607;1;60;incluye 1;405401;;inclusion
6608;1;60;incluye 1;405402;;inclusion
6609;1;60;incluye 1;405500;;inclusion
6610;1;60;incluye 1;406300;;inclusion
6611;1;60;incluye 1;406400;;inclusion
6612;1;60;incluye 1;406500;;inclusion
6613;1;60;incluye 1;406600;;inclusion
6614;1;60;incluye 1;407101;;inclusion
6615;1;60;incluye 1;407200;;inclusion
6616;1;60;incluye 1;407300;;inclusion
6617;1;60;incluye 1;407400;;inclusion
6618;1;60;incluye 1;410100;;inclusion
6619;1;60;incluye 1;410200;;inclusion
6620;1;60;incluye 1;410300;;inclusion
6621;1;60;incluye 1;410400;;inclusion
6622;1;60;incluye 1;413202;;inclusion
6623;1;60;incluye 1;414200;;inclusion
6624;1;60;incluye 1;414300;;inclusion
6625;1;60;incluye 1;414400;;inclusion
6626;1;60;incluye 1;414500;;inclusion
6627;1;60;incluye 1;415100;;inclusion
6628;1;60;incluye 1;416100;;inclusion
6629;1;60;incluye 1;420100;;inclusion
6630;1;60;incluye 1;421100;;inclusion
6631;1;60;incluye 1;423101;;inclusion
6632;1;60;incluye 1;423102;;inclusion
6633;1;60;incluye 1;423201;;inclusion
6634;1;60;incluye 1;423202;;inclusion
6635;1;60;incluye 1;423203;;inclusion
6636;1;60;incluye 1;423301;;inclusion
6637;1;60;incluye 1;423304;;inclusion
6638;1;60;incluye 1;423305;;inclusion
6639;1;60;incluye 1;424100;;inclusion
6640;1;60;incluye 1;425000;;inclusion
6641;1;60;incluye 1;425100;;inclusion
6642;1;60;incluye 1;425200;;inclusion
6643;1;60;incluye 1;425300;;inclusion
6644;1;60;incluye 1;425501;;inclusion
6645;1;60;incluye 1;425502;;inclusion
6646;1;60;incluye 1;425600;;inclusion
6647;1;60;incluye 1;426101;;inclusion
6648;1;60;incluye 1;426102;;inclusion
6649;1;60;incluye 1;426103;;inclusion
6650;1;60;incluye 1;427100;;inclusion
6651;1;60;incluye 1;427200;;inclusion
6652;1;60;incluye 1;427300;;inclusion
6653;1;60;incluye 1;427401;;inclusion
6654;1;60;incluye 1;428201;;inclusion
6655;1;60;incluye 1;428202;;inclusion
6656;1;60;incluye 1;428300;;inclusion
6657;1;60;incluye 1;428500;;inclusion
6658;1;60;incluye 1;428700;;inclusion
6659;1;60;incluye 1;429101;;inclusion
6660;1;60;incluye 1;429102;;inclusion
6661;1;60;incluye 1;429201;;inclusion
6662;1;60;incluye 1;429202;;inclusion
6663;1;60;incluye 1;429205;;inclusion
6664;1;60;incluye 1;429401;;inclusion
6665;1;60;incluye 1;429402;;inclusion
6666;1;60;incluye 1;429405;;inclusion
6667;1;60;incluye 1;430101;;inclusion
6668;1;60;incluye 1;431100;;inclusion
6669;1;60;incluye 1;431200;;inclusion
6670;1;60;incluye 1;433100;;inclusion
6671;1;60;incluye 1;434000;;inclusion
6672;1;60;incluye 1;434101;;inclusion
6673;1;60;incluye 1;434102;;inclusion
6674;1;60;incluye 1;434103;;inclusion
6675;1;60;incluye 1;434200;;inclusion
6676;1;60;incluye 1;434500;;inclusion
6677;1;60;incluye 1;436100;;inclusion
6678;1;60;incluye 1;437100;;inclusion
6679;1;60;incluye 1;438100;;inclusion
6680;1;60;incluye 1;438200;;inclusion
6681;1;60;incluye 1;438300;;inclusion
6682;1;60;incluye 1;439100;;inclusion
6683;1;60;incluye 1;439200;;inclusion
6684;1;60;incluye 1;439300;;inclusion
6685;1;60;incluye 1;440100;;inclusion
6686;1;60;incluye 1;440200;;inclusion
6687;1;60;incluye 1;441500;;inclusion
6688;1;60;incluye 1;442000;;inclusion
6689;1;60;incluye 1;442100;;inclusion
6690;1;60;incluye 1;442200;;inclusion
6691;1;60;incluye 1;443100;;inclusion
6692;1;60;incluye 1;444000;;inclusion
6693;1;60;incluye 1;444100;;inclusion
6694;1;60;incluye 1;444200;;inclusion
6695;1;60;incluye 1;444300;;inclusion
6696;1;60;incluye 1;445100;;inclusion
6697;1;60;incluye 1;446100;;inclusion
6698;1;60;incluye 1;446200;;inclusion
6699;1;60;incluye 1;446300;;inclusion
6700;1;60;incluye 1;446500;;inclusion
6701;1;60;incluye 1;446601;;inclusion
6702;1;60;incluye 1;446602;;inclusion
6703;1;60;incluye 1;446603;;inclusion
6704;1;60;incluye 1;446604;;inclusion
6705;1;60;incluye 1;449100;;inclusion
6706;1;60;incluye 1;449200;;inclusion
6707;1;60;incluye 1;449500;;inclusion
6708;1;60;incluye 1;450001;;inclusion
6709;1;60;incluye 1;451200;;inclusion
6710;1;60;incluye 1;451500;;inclusion
6711;1;60;incluye 1;452100;;inclusion
6712;1;60;incluye 1;452200;;inclusion
6713;1;60;incluye 1;452301;;inclusion
6714;1;60;incluye 1;452302;;inclusion
6715;1;60;incluye 1;452600;;inclusion
6716;1;60;incluye 1;453001;;inclusion
6717;1;60;incluye 1;453301;;inclusion
6718;1;60;incluye 1;453302;;inclusion
6719;1;60;incluye 1;454100;;inclusion
6720;1;60;incluye 1;454201;;inclusion
6721;1;60;incluye 1;454202;;inclusion
6722;1;60;incluye 1;454203;;inclusion
6723;1;60;incluye 1;456100;;inclusion
6724;1;60;incluye 1;456201;;inclusion
6725;1;60;incluye 1;456202;;inclusion
6726;1;60;incluye 1;456203;;inclusion
6727;1;60;incluye 1;456300;;inclusion
6728;1;60;incluye 1;456400;;inclusion
6729;1;60;incluye 1;457000;;inclusion
6730;1;60;incluye 1;457101;;inclusion
6731;1;60;incluye 1;457200;;inclusion
6732;1;60;incluye 1;457300;;inclusion
6733;1;60;incluye 1;457400;;inclusion
6734;1;60;incluye 1;457500;;inclusion
6735;1;60;incluye 1;457600;;inclusion
6736;1;60;incluye 1;458000;;inclusion
6737;1;60;incluye 1;458100;;inclusion
6738;1;60;incluye 1;458200;;inclusion
6739;1;60;incluye 1;458300;;inclusion
6740;1;60;incluye 1;459100;;inclusion
6741;1;60;incluye 1;459200;;inclusion
6742;1;60;incluye 1;459301;;inclusion
6743;1;60;incluye 1;459400;;inclusion
6744;1;60;incluye 1;459501;;inclusion
6745;1;60;incluye 1;460101;;inclusion
6746;1;60;incluye 1;460102;;inclusion
6747;1;60;incluye 1;460200;;inclusion
6748;1;60;incluye 1;460301;;inclusion
6749;1;60;incluye 1;460400;;inclusion
6750;1;60;incluye 1;461100;;inclusion
6751;1;60;incluye 1;461200;;inclusion
6752;1;60;incluye 1;462200;;inclusion
6753;1;60;incluye 1;462400;;inclusion
6754;1;60;incluye 1;463100;;inclusion
6755;1;60;incluye 1;463200;;inclusion
6756;1;60;incluye 1;464001;;inclusion
6757;1;60;incluye 1;465100;;inclusion
6758;1;60;incluye 1;465101;;inclusion
6759;1;60;incluye 1;465200;;inclusion
6760;1;60;incluye 1;465201;;inclusion
6761;1;60;incluye 1;466200;;inclusion
6762;1;60;incluye 1;467100;;inclusion
6763;1;60;incluye 1;467200;;inclusion
6764;1;60;incluye 1;467301;;inclusion
6765;1;60;incluye 1;467400;;inclusion
6766;1;60;incluye 1;467500;;inclusion
6767;1;60;incluye 1;467601;;inclusion
6768;1;60;incluye 1;467700;;inclusion
6769;1;60;incluye 1;467801;;inclusion
6770;1;60;incluye 1;467802;;inclusion
6771;1;60;incluye 1;467803;;inclusion
6772;1;60;incluye 1;467804;;inclusion
6773;1;60;incluye 1;467901;;inclusion
6774;1;60;incluye 1;467902;;inclusion
6775;1;60;incluye 1;467903;;inclusion
6776;1;60;incluye 1;468000;;inclusion
6777;1;60;incluye 1;468011;;inclusion
6778;1;60;incluye 1;468012;;inclusion
6779;1;60;incluye 1;468020;;inclusion
6780;1;60;incluye 1;468021;;inclusion
6781;1;60;incluye 1;468601;;inclusion
6782;1;60;incluye 1;468602;;inclusion
6783;1;60;incluye 1;469400;;inclusion
6784;1;60;incluye 1;469701;;inclusion
6785;1;60;incluye 1;469702;;inclusion
6786;1;60;incluye 1;471100;;inclusion
6787;1;60;incluye 1;471200;;inclusion
6788;1;60;incluye 1;471300;;inclusion
6789;1;60;incluye 1;480100;;inclusion
6790;1;60;incluye 1;482700;;inclusion
6791;1;60;incluye 1;483600;;inclusion
6792;1;60;incluye 1;483802;;inclusion
6793;1;60;incluye 1;483803;;inclusion
6794;1;60;incluye 1;485100;;inclusion
6795;1;60;incluye 1;485200;;inclusion
6796;1;60;incluye 1;485301;;inclusion
6797;1;60;incluye 1;485400;;inclusion
6798;1;60;incluye 1;486101;;inclusion
6799;1;60;incluye 1;486200;;inclusion
6800;1;60;incluye 1;486400;;inclusion
6801;1;60;incluye 1;486500;;inclusion
6802;1;60;incluye 1;486700;;inclusion
6803;1;60;incluye 1;486800;;inclusion
6804;1;60;incluye 1;487100;;inclusion
6805;1;60;incluye 1;487200;;inclusion
6806;1;60;incluye 1;487301;;inclusion
6807;1;60;incluye 1;487302;;inclusion
6808;1;60;incluye 1;487303;;inclusion
6809;1;60;incluye 1;487500;;inclusion
6810;1;60;incluye 1;487601;;inclusion
6811;1;60;incluye 1;487602;;inclusion
6812;1;60;incluye 1;487701;;inclusion
6813;1;60;incluye 1;487702;;inclusion
6814;1;60;incluye 1;487703;;inclusion
6815;1;60;incluye 1;487901;;inclusion
6816;1;60;incluye 1;487902;;inclusion
6817;1;60;incluye 1;487903;;inclusion
6818;1;60;incluye 1;487904;;inclusion
6819;1;60;incluye 1;487905;;inclusion
6820;1;60;incluye 1;488101;;inclusion
6821;1;60;incluye 1;488102;;inclusion
6822;1;60;incluye 1;489100;;inclusion
6823;1;60;incluye 1;489200;;inclusion
6824;1;60;incluye 1;489300;;inclusion
6825;1;60;incluye 1;489500;;inclusion
6826;1;60;incluye 1;490100;;inclusion
6827;1;60;incluye 1;490200;;inclusion
6828;1;60;incluye 1;490400;;inclusion
6829;1;60;incluye 1;490700;;inclusion
6830;1;60;incluye 1;491100;;inclusion
6831;1;60;incluye 1;491200;;inclusion
6832;1;60;incluye 1;493100;;inclusion
6833;1;60;incluye 1;493400;;inclusion
6834;1;60;incluye 1;494601;;inclusion
6835;1;60;incluye 1;495100;;inclusion
6836;1;60;incluye 1;495200;;inclusion
6837;1;60;incluye 1;495300;;inclusion
6838;1;60;incluye 1;497301;;inclusion
6839;1;60;incluye 1;497302;;inclusion
6840;1;60;incluye 1;497303;;inclusion
6841;1;60;incluye 1;497401;;inclusion
6842;1;60;incluye 1;497501;;inclusion
6843;1;60;incluye 1;497502;;inclusion
6844;1;60;incluye 1;497503;;inclusion
6845;1;60;incluye 1;497504;;inclusion
6846;1;60;incluye 1;497505;;inclusion
6847;1;60;incluye 1;497506;;inclusion
6848;1;60;incluye 1;497507;;inclusion
6849;1;60;incluye 1;497508;;inclusion
6850;1;60;incluye 1;499100;;inclusion
6851;1;60;incluye 1;499400;;inclusion
6852;1;60;incluye 1;500100;;inclusion
6853;1;60;incluye 1;501200;;inclusion
6854;1;60;incluye 1;501300;;inclusion
6855;1;60;incluye 1;502101;;inclusion
6856;1;60;incluye 1;502103;;inclusion
6857;1;60;incluye 1;502201;;inclusion
6858;1;60;incluye 1;502202;;inclusion
6859;1;60;incluye 1;502203;;inclusion
6860;1;60;incluye 1;502204;;inclusion
6861;1;60;incluye 1;502402;;inclusion
6862;1;60;incluye 1;504000;;inclusion
6863;1;60;incluye 1;505100;;inclusion
6864;1;60;incluye 1;506101;;inclusion
6865;1;60;incluye 1;506102;;inclusion
6866;1;60;incluye 1;510000;;inclusion
6867;1;60;incluye 1;510100;;inclusion
6868;1;60;incluye 1;510300;;inclusion
6869;1;60;incluye 1;511000;;inclusion
6870;1;60;incluye 1;511100;;inclusion
6871;1;60;incluye 1;511300;;inclusion
6872;1;60;incluye 1;511400;;inclusion
6873;1;60;incluye 1;511500;;inclusion
6874;1;60;incluye 1;512101;;inclusion
6875;1;60;incluye 1;512102;;inclusion
6876;1;60;incluye 1;512103;;inclusion
6877;1;60;incluye 1;512104;;inclusion
6878;1;60;incluye 1;512200;;inclusion
6879;1;60;incluye 1;512300;;inclusion
6880;1;60;incluye 1;512501;;inclusion
6881;1;60;incluye 1;512600;;inclusion
6882;1;60;incluye 1;513000;;inclusion
6883;1;60;incluye 1;513100;;inclusion
6884;1;60;incluye 1;513200;;inclusion
6885;1;60;incluye 1;513300;;inclusion
6886;1;60;incluye 1;513400;;inclusion
6887;1;60;incluye 1;513600;;inclusion
6888;1;60;incluye 1;513700;;inclusion
6889;1;60;incluye 1;514100;;inclusion
6890;1;60;incluye 1;514201;;inclusion
6891;1;60;incluye 1;514300;;inclusion
6892;1;60;incluye 1;514400;;inclusion
6893;1;60;incluye 1;514500;;inclusion
6894;1;60;incluye 1;516200;;inclusion
6895;1;60;incluye 1;516400;;inclusion
6896;1;60;incluye 1;517100;;inclusion
6897;1;60;incluye 1;517200;;inclusion
6898;1;60;incluye 1;517300;;inclusion
6899;1;60;incluye 1;518100;;inclusion
6900;1;60;incluye 1;518300;;inclusion
6901;1;60;incluye 1;518400;;inclusion
6902;1;60;incluye 1;518500;;inclusion
6903;1;60;incluye 1;518600;;inclusion
6904;1;60;incluye 1;518700;;inclusion
6905;1;60;incluye 1;518801;;inclusion
6906;1;60;incluye 1;519400;;inclusion
6907;1;60;incluye 1;519500;;inclusion
6908;1;60;incluye 1;520100;;inclusion
6909;1;60;incluye 1;520200;;inclusion
6910;1;60;incluye 1;521200;;inclusion
6911;1;60;incluye 1;521300;;inclusion
6912;1;60;incluye 1;521400;;inclusion
6913;1;60;incluye 1;522100;;inclusion
6914;1;60;incluye 1;522200;;inclusion
6915;1;60;incluye 1;523100;;inclusion
6916;1;60;incluye 1;524400;;inclusion
6917;1;60;incluye 1;525100;;inclusion
6918;1;60;incluye 1;525201;;inclusion
6919;1;60;incluye 1;525300;;inclusion
6920;1;60;incluye 1;526100;;inclusion
6921;1;60;incluye 1;526200;;inclusion
6922;1;60;incluye 1;527100;;inclusion
6923;1;60;incluye 1;527200;;inclusion
6924;1;60;incluye 1;528200;;inclusion
6925;1;60;incluye 1;528300;;inclusion
6926;1;60;incluye 1;529300;;inclusion
6927;1;60;incluye 1;529400;;inclusion
6928;1;60;incluye 1;529501;;inclusion
6929;1;60;incluye 1;529502;;inclusion
6930;1;60;incluye 1;529602;;inclusion
6931;1;60;incluye 1;529604;;inclusion
6932;1;60;incluye 1;529700;;inclusion
6933;1;60;incluye 1;529800;;inclusion
6934;1;60;incluye 1;530100;;inclusion
6935;1;60;incluye 1;530200;;inclusion
6936;1;60;incluye 1;530300;;inclusion
6937;1;60;incluye 1;530400;;inclusion
6938;1;60;incluye 1;530500;;inclusion
6939;1;60;incluye 1;531100;;inclusion
6940;1;60;incluye 1;531200;;inclusion
6941;1;60;incluye 1;531300;;inclusion
6942;1;60;incluye 1;531400;;inclusion
6943;1;60;incluye 1;532100;;inclusion
6944;1;60;incluye 1;532200;;inclusion
6945;1;60;incluye 1;533000;;inclusion
6946;1;60;incluye 1;533100;;inclusion
6947;1;60;incluye 1;534000;;inclusion
6948;1;60;incluye 1;534100;;inclusion
6949;1;60;incluye 1;534200;;inclusion
6950;1;60;incluye 1;535100;;inclusion
6951;1;60;incluye 1;535200;;inclusion
6952;1;60;incluye 1;535202;;inclusion
6953;1;60;incluye 1;535203;;inclusion
6954;1;60;incluye 1;536000;;inclusion
6955;1;60;incluye 1;536100;;inclusion
6956;1;60;incluye 1;536200;;inclusion
6957;1;60;incluye 1;536300;;inclusion
6958;1;60;incluye 1;537000;;inclusion
6959;1;60;incluye 1;537100;;inclusion
6960;1;60;incluye 1;537200;;inclusion
6961;1;60;incluye 1;540001;;inclusion
6962;1;60;incluye 1;540002;;inclusion
6963;1;60;incluye 1;541200;;inclusion
6964;1;60;incluye 1;541301;;inclusion
6965;1;60;incluye 1;541302;;inclusion
6966;1;60;incluye 1;541400;;inclusion
6967;1;60;incluye 1;541501;;inclusion
6968;1;60;incluye 1;541502;;inclusion
6969;1;60;incluye 1;541503;;inclusion
6970;1;60;incluye 1;541600;;inclusion
6971;1;60;incluye 1;541801;;inclusion
6972;1;60;incluye 1;542100;;inclusion
6973;1;7;incluye 1;542500;;inclusion
6974;1;60;incluye 1;543301;;inclusion
6975;1;60;incluye 1;543302;;inclusion
6976;1;60;incluye 1;544101;;inclusion
6977;1;60;incluye 1;544102;;inclusion
6978;1;60;incluye 1;544200;;inclusion
6979;1;60;incluye 1;545000;;inclusion
6980;1;60;incluye 1;545100;;inclusion
6981;1;60;incluye 1;546100;;inclusion
6982;1;60;incluye 1;547100;;inclusion
6983;1;60;incluye 1;547200;;inclusion
6984;1;60;incluye 1;547300;;inclusion
6985;1;60;incluye 1;547400;;inclusion
6986;1;60;incluye 1;547401;;inclusion
6987;1;60;incluye 1;547600;;inclusion
6988;1;60;incluye 1;549001;;inclusion
6989;1;60;incluye 1;549002;;inclusion
6990;1;60;incluye 1;549003;;inclusion
6991;1;60;incluye 1;549201;;inclusion
6992;1;60;incluye 1;549202;;inclusion
6993;1;60;incluye 1;549501;;inclusion
6994;1;60;incluye 1;550101;;inclusion
6995;1;60;incluye 1;550102;;inclusion
6996;1;60;incluye 1;550103;;inclusion
6997;1;60;incluye 1;550104;;inclusion
6998;1;60;incluye 1;550200;;inclusion
6999;1;60;incluye 1;551110;;inclusion
7000;1;60;incluye 1;551120;;inclusion
7001;1;60;incluye 1;551140;;inclusion
7002;1;60;incluye 1;551210;;inclusion
7003;1;60;incluye 1;552100;;inclusion
7004;1;60;incluye 1;552200;;inclusion
7005;1;60;incluye 1;552310;;inclusion
7006;1;60;incluye 1;552320;;inclusion
7007;1;60;incluye 1;552401;;inclusion
7008;1;60;incluye 1;552500;;inclusion
7009;1;60;incluye 1;553101;;inclusion
7010;1;60;incluye 1;553102;;inclusion
7011;1;60;incluye 1;553120;;inclusion
7012;1;60;incluye 1;554200;;inclusion
7013;1;60;incluye 1;554400;;inclusion
7014;1;60;incluye 1;555101;;inclusion
7015;1;60;incluye 1;555102;;inclusion
7016;1;60;incluye 1;555200;;inclusion
7017;1;60;incluye 1;555300;;inclusion
7018;1;60;incluye 1;555600;;inclusion
